3.996813e+002,0.000000e+000
4.001635e+002,9.682034e+001
4.006456e+002,9.675317e+001
4.011277e+002,9.667111e+001
4.016098e+002,9.658186e+001
4.020919e+002,9.648986e+001
4.025741e+002,9.639808e+001
4.030562e+002,9.630655e+001
4.035383e+002,9.621175e+001
4.040204e+002,9.610766e+001
4.045026e+002,9.598922e+001
4.049847e+002,9.585529e+001
4.054668e+002,9.571320e+001
4.059489e+002,9.558011e+001
4.064311e+002,9.547720e+001
4.069132e+002,9.542291e+001
4.073953e+002,9.542410e+001
4.078774e+002,9.547316e+001
4.083596e+002,9.554935e+001
4.088417e+002,9.562537e+001
4.093238e+002,9.567348e+001
4.098059e+002,9.567544e+001
4.102881e+002,9.562702e+001
4.107702e+002,9.553931e+001
4.112523e+002,9.543272e+001
4.117344e+002,9.532890e+001
4.122166e+002,9.524437e+001
4.126987e+002,9.518745e+001
4.131808e+002,9.515933e+001
4.136630e+002,9.515546e+001
4.141451e+002,9.516774e+001
4.146272e+002,9.518587e+001
4.151093e+002,9.519939e+001
4.155915e+002,9.519796e+001
4.160736e+002,9.517326e+001
4.165557e+002,9.512077e+001
4.170378e+002,9.504359e+001
4.175200e+002,9.495671e+001
4.180021e+002,9.488852e+001
4.184842e+002,9.487282e+001
4.189663e+002,9.493137e+001
4.194485e+002,9.505881e+001
4.199306e+002,9.522350e+001
4.204127e+002,9.538380e+001
4.208948e+002,9.550536e+001
4.213770e+002,9.557005e+001
4.218591e+002,9.557583e+001
4.223412e+002,9.553317e+001
4.228233e+002,9.545866e+001
4.233055e+002,9.536998e+001
4.237876e+002,9.528152e+001
4.242697e+002,9.520295e+001
4.247518e+002,9.514004e+001
4.252339e+002,9.509650e+001
4.257161e+002,9.507496e+001
4.261982e+002,9.507729e+001
4.266803e+002,9.510236e+001
4.271624e+002,9.514453e+001
4.276446e+002,9.519314e+001
4.281267e+002,9.523439e+001
4.286088e+002,9.525503e+001
4.290909e+002,9.524696e+001
4.295731e+002,9.521102e+001
4.300552e+002,9.515660e+001
4.305373e+002,9.509808e+001
4.310194e+002,9.504979e+001
4.315016e+002,9.502050e+001
4.319837e+002,9.501154e+001
4.324658e+002,9.501810e+001
4.329479e+002,9.503226e+001
4.334301e+002,9.504710e+001
4.339122e+002,9.505922e+001
4.343943e+002,9.506895e+001
4.348764e+002,9.507899e+001
4.353586e+002,9.509239e+001
4.358407e+002,9.511024e+001
4.363228e+002,9.513216e+001
