616.276	1	-3.400e+001
616.311	1	1.580e+002
616.346	1	1.730e+002
616.381	1	3.550e+002
616.416	1	-3.100e+001
616.451	1	2.530e+002
616.486	1	1.240e+002
616.521	1	1.810e+002
616.555	1	2.010e+002
616.590	1	2.880e+002
616.625	1	1.960e+002
616.660	1	1.260e+002
616.695	1	2.670e+002
616.730	1	4.170e+002
616.765	1	1.950e+002
616.800	1	3.210e+002
616.834	1	1.190e+002
616.869	1	8.500e+001
616.904	1	2.860e+002
616.939	1	3.330e+002
616.974	1	3.050e+002
617.009	1	2.090e+002
617.044	1	3.850e+002
617.079	1	2.960e+002
617.114	1	2.980e+002
617.148	1	2.300e+001
617.183	1	2.500e+002
617.218	1	3.270e+002
617.253	1	2.730e+002
617.288	1	3.620e+002
617.323	1	3.430e+002
617.358	1	3.530e+002
617.393	1	3.830e+002
617.428	1	7.670e+002
617.462	1	3.240e+002
617.497	1	3.920e+002
617.532	1	4.950e+002
617.567	1	4.530e+002
617.602	1	4.840e+002
617.637	1	9.450e+002
617.672	1	6.030e+002
617.707	1	1.050e+003
617.741	1	1.509e+003
617.776	1	2.118e+003
617.811	1	2.295e+003
617.846	1	2.248e+003
617.881	1	2.137e+003
617.916	1	1.905e+003
617.951	1	1.631e+003
617.986	1	1.341e+003
618.021	1	1.056e+003
618.055	1	1.336e+003
618.090	1	1.084e+003
618.125	1	8.660e+002
618.160	1	1.030e+003
618.195	1	7.870e+002
618.230	1	7.380e+002
618.265	1	1.087e+003
618.300	1	7.870e+002
618.335	1	7.650e+002
618.369	1	7.370e+002
618.404	1	6.720e+002
618.439	1	7.640e+002
618.474	1	6.140e+002
618.509	1	6.020e+002
618.544	1	9.460e+002
618.579	1	5.950e+002
618.614	1	8.900e+002
618.648	1	1.344e+003
618.683	1	9.000e+002
618.718	1	8.280e+002
618.753	1	7.930e+002
618.788	1	9.330e+002
618.823	1	6.720e+002
618.858	1	6.470e+002
618.893	1	8.080e+002
618.928	1	4.690e+002
618.962	1	4.000e+002
618.997	1	8.140e+002
619.032	1	8.590e+002
619.067	1	7.760e+002
619.102	1	7.490e+002
619.137	1	1.060e+003
619.172	1	6.970e+002
619.207	1	6.900e+002
619.241	1	7.460e+002
619.276	1	6.570e+002
619.311	1	8.160e+002
619.346	1	8.450e+002
619.381	1	7.830e+002
619.416	1	9.320e+002
619.451	1	8.170e+002
619.486	1	7.700e+002
619.521	1	7.090e+002
619.555	1	6.170e+002
619.590	1	8.240e+002
619.625	1	9.270e+002
619.660	1	7.270e+002
619.695	1	1.026e+003
619.730	1	8.100e+002
619.765	1	6.510e+002
619.800	1	1.154e+003
619.835	1	9.920e+002
619.869	1	8.770e+002
619.904	1	9.480e+002
619.939	1	8.550e+002
619.974	1	6.810e+002
620.009	1	7.360e+002
620.044	1	8.720e+002
620.079	1	6.170e+002
620.114	1	9.950e+002
620.148	1	7.360e+002
620.183	1	1.119e+003
620.218	1	6.990e+002
620.253	1	9.150e+002
620.288	1	9.000e+002
620.323	1	7.740e+002
620.358	1	8.310e+002
620.393	1	9.200e+002
620.428	1	7.990e+002
620.462	1	8.390e+002
620.497	1	7.320e+002
620.532	1	1.105e+003
620.567	1	7.060e+002
620.602	1	1.010e+003
620.637	1	8.450e+002
620.672	1	7.570e+002
620.707	1	7.610e+002
620.742	1	7.950e+002
620.776	1	9.510e+002
620.811	1	7.230e+002
620.846	1	1.054e+003
620.881	1	7.590e+002
620.916	1	1.022e+003
620.951	1	8.040e+002
620.986	1	1.027e+003
621.021	1	1.066e+003
621.055	1	8.320e+002
621.090	1	1.084e+003
621.125	1	9.340e+002
621.160	1	1.041e+003
621.195	1	8.000e+002
621.230	1	9.570e+002
621.265	1	8.680e+002
621.300	1	1.057e+003
621.335	1	9.750e+002
621.369	1	1.082e+003
621.404	1	7.660e+002
621.439	1	1.062e+003
621.474	1	8.760e+002
621.509	1	1.086e+003
621.544	1	1.060e+003
621.579	1	9.550e+002
621.614	1	1.284e+003
621.649	1	1.232e+003
621.683	1	1.239e+003
621.718	1	8.530e+002
621.753	1	1.101e+003
621.788	1	1.087e+003
621.823	1	9.910e+002
621.858	1	1.212e+003
621.893	1	8.940e+002
621.928	1	9.470e+002
621.962	1	8.430e+002
621.997	1	8.730e+002
622.032	1	6.320e+002
622.067	1	8.350e+002
622.102	1	1.014e+003
622.137	1	9.620e+002
622.172	1	1.078e+003
622.207	1	1.072e+003
622.242	1	9.470e+002
622.276	1	7.700e+002
622.311	1	8.030e+002
622.346	1	9.350e+002
622.381	1	8.110e+002
622.416	1	9.200e+002
622.451	1	1.043e+003
622.486	1	8.090e+002
622.521	1	1.237e+003
622.555	1	1.205e+003
622.590	1	1.259e+003
622.625	1	1.088e+003
622.660	1	8.700e+002
622.695	1	1.064e+003
622.730	1	1.129e+003
622.765	1	1.211e+003
622.800	1	9.550e+002
622.835	1	8.310e+002
622.869	1	1.007e+003
622.904	1	1.053e+003
622.939	1	1.063e+003
622.974	1	8.990e+002
623.009	1	9.890e+002
623.044	1	1.085e+003
623.079	1	1.037e+003
623.114	1	1.015e+003
623.149	1	1.169e+003
623.183	1	1.066e+003
623.218	1	1.280e+003
623.253	1	1.086e+003
623.288	1	1.126e+003
623.323	1	1.134e+003
623.358	1	8.480e+002
623.393	1	1.092e+003
623.428	1	1.087e+003
623.462	1	1.180e+003
623.497	1	7.710e+002
623.532	1	7.510e+002
623.567	1	1.184e+003
623.602	1	1.112e+003
623.637	1	9.660e+002
623.672	1	1.020e+003
623.707	1	9.510e+002
623.742	1	1.258e+003
623.776	1	1.037e+003
623.811	1	9.720e+002
623.846	1	1.062e+003
623.881	1	1.106e+003
623.916	1	9.080e+002
623.951	1	1.175e+003
623.986	1	1.017e+003
624.021	1	1.179e+003
624.056	1	9.670e+002
624.090	1	1.113e+003
624.125	1	1.225e+003
624.160	1	1.088e+003
624.195	1	1.022e+003
624.230	1	1.040e+003
624.265	1	1.019e+003
624.300	1	8.640e+002
624.335	1	7.960e+002
624.369	1	8.710e+002
624.404	1	1.192e+003
624.439	1	9.570e+002
624.474	1	9.550e+002
624.509	1	1.077e+003
624.544	1	1.063e+003
624.579	1	1.271e+003
624.614	1	8.290e+002
624.649	1	1.056e+003
624.683	1	9.370e+002
624.718	1	8.000e+002
624.753	1	9.950e+002
624.788	1	1.062e+003
624.823	1	1.074e+003
624.858	1	1.052e+003
624.893	1	1.150e+003
624.928	1	9.030e+002
624.963	1	1.011e+003
624.997	1	1.358e+003
625.032	1	1.215e+003
625.067	1	1.035e+003
625.102	1	1.057e+003
625.137	1	1.094e+003
625.172	1	1.125e+003
625.207	1	1.224e+003
625.242	1	1.257e+003
625.276	1	1.336e+003
625.311	1	9.760e+002
625.346	1	1.069e+003
625.381	1	8.630e+002
625.416	1	1.143e+003
625.451	1	8.910e+002
625.486	1	1.083e+003
625.521	1	1.080e+003
625.556	1	1.227e+003
625.590	1	1.220e+003
625.625	1	1.342e+003
625.660	1	1.342e+003
625.695	1	1.396e+003
625.730	1	1.118e+003
625.765	1	1.234e+003
625.800	1	1.041e+003
625.835	1	1.023e+003
625.869	1	1.289e+003
625.904	1	1.247e+003
625.939	1	1.334e+003
625.974	1	1.229e+003
626.009	1	1.138e+003
626.044	1	1.033e+003
626.079	1	1.198e+003
626.114	1	9.960e+002
626.149	1	1.317e+003
626.183	1	1.287e+003
626.218	1	1.279e+003
626.253	1	1.112e+003
626.288	1	1.173e+003
626.323	1	1.034e+003
626.358	1	1.243e+003
626.393	1	1.093e+003
626.428	1	1.085e+003
626.463	1	1.235e+003
626.497	1	1.259e+003
626.532	1	1.315e+003
626.567	1	1.193e+003
626.602	1	1.475e+003
626.637	1	1.219e+003
626.672	1	1.235e+003
626.707	1	1.256e+003
626.742	1	1.439e+003
626.776	1	1.423e+003
626.811	1	1.786e+003
626.846	1	2.811e+003
626.881	1	3.226e+003
626.916	1	3.860e+003
626.951	1	3.868e+003
626.986	1	4.292e+003
627.021	1	3.550e+003
627.056	1	3.585e+003
627.090	1	2.790e+003
627.125	1	2.601e+003
627.160	1	1.992e+003
627.195	1	1.845e+003
627.230	1	1.910e+003
627.265	1	1.608e+003
627.300	1	1.732e+003
627.335	1	1.640e+003
627.370	1	1.553e+003
627.404	1	1.133e+003
627.439	1	1.420e+003
627.474	1	1.539e+003
627.509	1	1.443e+003
627.544	1	1.535e+003
627.579	1	1.368e+003
627.614	1	1.157e+003
627.649	1	1.085e+003
627.683	1	1.186e+003
627.718	1	1.065e+003
627.753	1	1.455e+003
627.788	1	1.154e+003
627.823	1	1.354e+003
627.858	1	1.020e+003
627.893	1	1.197e+003
627.928	1	1.225e+003
627.963	1	1.053e+003
627.997	1	1.258e+003
628.032	1	1.766e+003
628.067	1	1.131e+003
628.102	1	1.036e+003
628.137	1	1.157e+003
628.172	1	1.221e+003
628.207	1	1.247e+003
628.242	1	1.169e+003
628.277	1	1.326e+003
628.311	1	1.203e+003
628.346	1	1.328e+003
628.381	1	1.352e+003
628.416	1	1.199e+003
628.451	1	1.317e+003
628.486	1	1.328e+003
628.521	1	1.322e+003
628.556	1	1.177e+003
628.590	1	1.138e+003
628.625	1	1.000e+003
628.660	1	1.048e+003
628.695	1	1.153e+003
628.730	1	1.116e+003
628.765	1	1.302e+003
628.800	1	1.293e+003
628.835	1	1.248e+003
628.870	1	1.297e+003
628.904	1	1.169e+003
628.939	1	1.081e+003
628.974	1	9.770e+002
629.009	1	9.940e+002
629.044	1	9.900e+002
629.079	1	1.016e+003
629.114	1	1.097e+003
629.149	1	1.189e+003
629.183	1	1.108e+003
629.218	1	9.270e+002
629.253	1	1.203e+003
629.288	1	1.203e+003
629.323	1	8.020e+002
629.358	1	9.020e+002
629.393	1	8.580e+002
629.428	1	1.144e+003
629.463	1	1.076e+003
629.497	1	1.145e+003
629.532	1	7.970e+002
629.567	1	1.053e+003
629.602	1	1.199e+003
629.637	1	9.870e+002
629.672	1	1.310e+003
629.707	1	1.107e+003
629.742	1	9.860e+002
629.777	1	1.323e+003
629.811	1	1.062e+003
629.846	1	1.025e+003
629.881	1	9.100e+002
629.916	1	1.130e+003
629.951	1	9.060e+002
629.986	1	1.127e+003
630.021	1	1.284e+003
630.056	1	1.071e+003
630.090	1	1.071e+003
630.125	1	1.049e+003
630.160	1	1.096e+003
630.195	1	8.190e+002
630.230	1	8.980e+002
630.265	1	1.028e+003
630.300	1	1.195e+003
630.335	1	1.028e+003
630.370	1	1.145e+003
630.404	1	8.040e+002
630.439	1	1.101e+003
630.474	1	8.810e+002
630.509	1	9.650e+002
630.544	1	1.060e+003
630.579	1	1.195e+003
630.614	1	1.015e+003
630.649	1	9.250e+002
630.684	1	9.210e+002
630.718	1	1.258e+003
630.753	1	1.096e+003
630.788	1	9.270e+002
630.823	1	1.173e+003
630.858	1	1.059e+003
630.893	1	1.106e+003
630.928	1	9.890e+002
630.963	1	1.006e+003
630.997	1	1.237e+003
631.032	1	1.074e+003
631.067	1	1.430e+003
631.102	1	1.282e+003
631.137	1	1.525e+003
631.172	1	1.089e+003
631.207	1	1.293e+003
631.242	1	1.104e+003
631.277	1	1.395e+003
631.311	1	1.144e+003
631.346	1	1.121e+003
631.381	1	1.363e+003
631.416	1	1.248e+003
631.451	1	1.065e+003
631.486	1	1.016e+003
631.521	1	1.154e+003
631.556	1	1.236e+003
631.591	1	1.049e+003
631.625	1	1.236e+003
631.660	1	1.006e+003
631.695	1	1.030e+003
631.730	1	9.230e+002
631.765	1	9.370e+002
631.800	1	9.300e+002
631.835	1	1.097e+003
631.870	1	1.121e+003
631.904	1	1.061e+003
631.939	1	1.101e+003
631.974	1	1.327e+003
632.009	1	1.154e+003
632.044	1	9.750e+002
632.079	1	1.081e+003
632.114	1	1.070e+003
632.149	1	1.042e+003
632.184	1	1.244e+003
632.218	1	1.114e+003
632.253	1	1.243e+003
632.288	1	1.278e+003
632.323	1	7.920e+002
632.358	1	9.360e+002
632.393	1	1.174e+003
632.428	1	1.111e+003
632.463	1	1.265e+003
632.497	1	1.084e+003
632.532	1	1.072e+003
632.567	1	9.440e+002
632.602	1	1.052e+003
632.637	1	1.170e+003
632.672	1	1.186e+003
632.707	1	1.249e+003
632.742	1	1.425e+003
632.777	1	7.920e+002
632.811	1	8.930e+002
632.846	1	9.180e+002
632.881	1	9.080e+002
632.916	1	1.133e+003
632.951	1	9.230e+002
632.986	1	7.680e+002
633.021	1	9.690e+002
633.056	1	8.330e+002
633.091	1	9.350e+002
633.125	1	5.520e+002
633.160	1	7.920e+002
633.195	1	9.430e+002
633.230	1	9.300e+002
633.265	1	8.420e+002
633.300	1	1.047e+003
633.335	1	9.010e+002
633.370	1	9.220e+002
633.404	1	9.080e+002
633.439	1	9.050e+002
633.474	1	9.280e+002
633.509	1	9.870e+002
633.544	1	9.550e+002
633.579	1	1.063e+003
633.614	1	1.166e+003
633.649	1	1.129e+003
633.684	1	1.066e+003
633.718	1	1.264e+003
633.753	1	1.287e+003
633.788	1	1.296e+003
633.823	1	9.560e+002
633.858	1	1.663e+003
633.893	1	1.191e+003
633.928	1	1.051e+003
633.963	1	1.121e+003
633.998	1	9.570e+002
634.032	1	9.600e+002
634.067	1	1.164e+003
634.102	1	8.430e+002
634.137	1	7.840e+002
634.172	1	9.890e+002
634.207	1	1.110e+003
634.242	1	7.470e+002
634.277	1	1.220e+003
634.311	1	1.077e+003
634.346	1	9.600e+002
634.381	1	1.050e+003
634.416	1	9.880e+002
634.451	1	1.093e+003
634.486	1	1.426e+003
634.521	1	1.259e+003
634.556	1	1.249e+003
634.591	1	1.399e+003
634.625	1	1.201e+003
634.660	1	1.107e+003
634.695	1	1.475e+003
634.730	1	1.896e+003
634.765	1	1.749e+003
634.800	1	1.533e+003
634.835	1	1.904e+003
634.870	1	1.844e+003
634.905	1	1.717e+003
634.939	1	2.057e+003
634.974	1	2.088e+003
635.009	1	1.816e+003
635.044	1	1.764e+003
635.079	1	1.596e+003
635.114	1	1.721e+003
635.149	1	1.697e+003
635.184	1	1.386e+003
635.218	1	1.329e+003
635.253	1	1.574e+003
635.288	1	1.417e+003
635.323	1	1.560e+003
635.358	1	1.386e+003
635.393	1	1.125e+003
635.428	1	1.394e+003
635.463	1	1.188e+003
635.498	1	1.213e+003
635.532	1	1.190e+003
635.567	1	1.581e+003
635.602	1	1.197e+003
635.637	1	1.320e+003
635.672	1	1.466e+003
635.707	1	1.320e+003
635.742	1	1.359e+003
635.777	1	1.324e+003
635.812	1	1.536e+003
635.846	1	1.572e+003
635.881	1	1.312e+003
635.916	1	1.175e+003
635.951	1	1.021e+003
635.986	1	1.179e+003
636.021	1	1.144e+003
636.056	1	1.051e+003
636.091	1	1.083e+003
636.125	1	1.043e+003
636.160	1	9.880e+002
636.195	1	1.028e+003
636.230	1	1.245e+003
636.265	1	1.151e+003
636.300	1	1.209e+003
636.335	1	7.480e+002
636.370	1	1.206e+003
636.405	1	7.780e+002
636.439	1	8.650e+002
636.474	1	1.052e+003
636.509	1	8.990e+002
636.544	1	1.160e+003
636.579	1	1.176e+003
636.614	1	1.221e+003
636.649	1	9.620e+002
636.684	1	9.120e+002
636.718	1	1.128e+003
636.753	1	1.127e+003
636.788	1	9.490e+002
636.823	1	1.160e+003
636.858	1	1.065e+003
636.893	1	9.850e+002
636.928	1	8.200e+002
636.963	1	1.081e+003
636.998	1	1.195e+003
637.032	1	9.440e+002
637.067	1	1.215e+003
637.102	1	1.069e+003
637.137	1	1.035e+003
637.172	1	1.116e+003
637.207	1	1.271e+003
637.242	1	1.255e+003
637.277	1	1.223e+003
637.312	1	1.202e+003
637.346	1	1.296e+003
637.381	1	9.810e+002
637.416	1	1.307e+003
637.451	1	1.333e+003
637.486	1	1.451e+003
637.521	1	1.746e+003
637.556	1	1.693e+003
637.591	1	1.879e+003
637.625	1	1.786e+003
637.660	1	2.007e+003
637.695	1	1.902e+003
637.730	1	1.661e+003
637.765	1	1.607e+003
637.800	1	1.477e+003
637.835	1	1.658e+003
637.870	1	1.449e+003
637.905	1	1.259e+003
637.939	1	1.336e+003
637.974	1	1.192e+003
638.009	1	1.283e+003
638.044	1	1.087e+003
638.079	1	1.012e+003
638.114	1	1.195e+003
638.149	1	1.128e+003
638.184	1	9.040e+002
638.219	1	1.248e+003
638.253	1	1.206e+003
638.288	1	1.049e+003
638.323	1	1.241e+003
638.358	1	1.276e+003
638.393	1	1.055e+003
638.428	1	1.054e+003
638.463	1	1.059e+003
638.498	1	1.368e+003
638.532	1	9.150e+002
638.567	1	9.860e+002
638.602	1	9.550e+002
638.637	1	1.159e+003
638.672	1	8.080e+002
638.707	1	8.520e+002
638.742	1	1.092e+003
638.777	1	7.340e+002
638.812	1	1.062e+003
638.846	1	1.063e+003
638.881	1	8.510e+002
638.916	1	1.036e+003
638.951	1	1.042e+003
638.986	1	6.710e+002
639.021	1	9.000e+002
639.056	1	7.690e+002
639.091	1	9.040e+002
639.126	1	9.730e+002
639.160	1	9.320e+002
639.195	1	6.700e+002
639.230	1	1.207e+003
639.265	1	1.013e+003
639.300	1	1.188e+003
639.335	1	8.480e+002
639.370	1	1.029e+003
639.405	1	9.390e+002
639.439	1	7.750e+002
639.474	1	7.740e+002
639.509	1	8.970e+002
639.544	1	1.105e+003
639.579	1	7.910e+002
639.614	1	8.100e+002
639.649	1	8.490e+002
639.684	1	8.120e+002
639.719	1	1.074e+003
639.753	1	1.026e+003
639.788	1	9.620e+002
639.823	1	1.211e+003
639.858	1	1.257e+003
639.893	1	1.043e+003
639.928	1	9.780e+002
639.963	1	9.470e+002
639.998	1	8.630e+002
640.032	1	9.840e+002
640.067	1	7.880e+002
640.102	1	9.490e+002
640.137	1	1.076e+003
640.172	1	1.077e+003
640.207	1	1.196e+003
640.242	1	9.160e+002
640.277	1	1.199e+003
640.312	1	1.091e+003
640.346	1	1.070e+003
640.381	1	8.990e+002
640.416	1	1.065e+003
640.451	1	7.690e+002
640.486	1	6.660e+002
640.521	1	7.280e+002
640.556	1	1.094e+003
640.591	1	7.880e+002
640.626	1	8.540e+002
640.660	1	7.080e+002
640.695	1	8.890e+002
640.730	1	8.510e+002
640.765	1	8.090e+002
640.800	1	8.970e+002
640.835	1	7.560e+002
640.870	1	9.720e+002
640.905	1	8.820e+002
640.939	1	7.850e+002
640.974	1	1.331e+003
641.009	1	9.690e+002
641.044	1	9.710e+002
641.079	1	1.263e+003
641.114	1	1.024e+003
641.149	1	7.670e+002
641.184	1	7.630e+002
641.219	1	8.300e+002
641.253	1	8.220e+002
641.288	1	1.008e+003
641.323	1	1.075e+003
641.358	1	9.370e+002
641.393	1	8.080e+002
641.428	1	1.031e+003
641.463	1	1.182e+003
641.498	1	6.870e+002
641.533	1	7.800e+002
641.567	1	7.300e+002
641.602	1	7.040e+002
641.637	1	9.690e+002
641.672	1	6.810e+002
641.707	1	7.210e+002
641.742	1	8.910e+002
641.777	1	1.020e+003
641.812	1	6.940e+002
641.846	1	9.180e+002
641.881	1	9.070e+002
641.916	1	8.970e+002
641.951	1	9.590e+002
641.986	1	8.850e+002
642.021	1	6.950e+002
642.056	1	7.460e+002
642.091	1	8.050e+002
642.126	1	5.720e+002
642.160	1	6.850e+002
642.195	1	7.800e+002
642.230	1	7.790e+002
642.265	1	5.410e+002
642.300	1	8.660e+002
642.335	1	7.100e+002
642.370	1	9.540e+002
642.405	1	7.850e+002
642.440	1	6.780e+002
642.474	1	7.210e+002
642.509	1	8.860e+002
642.544	1	6.950e+002
642.579	1	8.690e+002
642.614	1	9.080e+002
642.649	1	5.870e+002
642.684	1	7.820e+002
642.719	1	7.570e+002
642.753	1	8.750e+002
642.788	1	7.820e+002
642.823	1	9.000e+002
642.858	1	8.350e+002
642.893	1	7.780e+002
642.928	1	8.710e+002
642.963	1	8.220e+002
642.998	1	7.110e+002
643.033	1	8.350e+002
643.067	1	8.130e+002
643.102	1	7.520e+002
643.137	1	8.880e+002
643.172	1	6.970e+002
643.207	1	8.110e+002
643.242	1	9.960e+002
643.277	1	6.790e+002
643.312	1	1.169e+003
643.346	1	7.030e+002
643.381	1	1.052e+003
643.416	1	8.190e+002
643.451	1	6.830e+002
643.486	1	7.910e+002
643.521	1	9.150e+002
643.556	1	7.400e+002
643.591	1	8.660e+002
643.626	1	6.150e+002
643.660	1	1.007e+003
643.695	1	7.880e+002
643.730	1	8.340e+002
643.765	1	8.250e+002
643.800	1	8.170e+002
643.835	1	1.329e+003
643.870	1	1.166e+003
643.905	1	1.352e+003
643.940	1	1.413e+003
643.974	1	1.248e+003
644.009	1	1.316e+003
644.044	1	1.289e+003
644.079	1	1.467e+003
644.114	1	1.311e+003
644.149	1	9.370e+002
644.184	1	1.032e+003
644.219	1	1.130e+003
644.253	1	1.020e+003
644.288	1	1.106e+003
644.323	1	9.090e+002
644.358	1	9.860e+002
644.393	1	1.138e+003
644.428	1	9.000e+002
644.463	1	9.370e+002
644.498	1	9.000e+002
644.533	1	7.560e+002
644.567	1	1.181e+003
644.602	1	9.070e+002
644.637	1	9.280e+002
644.672	1	1.004e+003
644.707	1	1.171e+003
644.742	1	1.127e+003
644.777	1	1.062e+003
644.812	1	1.201e+003
644.847	1	1.278e+003
644.881	1	9.780e+002
644.916	1	1.334e+003
644.951	1	1.277e+003
644.986	1	1.356e+003
645.021	1	1.240e+003
645.056	1	1.076e+003
645.091	1	1.186e+003
645.126	1	9.990e+002
645.160	1	8.020e+002
645.195	1	8.180e+002
645.230	1	1.037e+003
645.265	1	8.410e+002
645.300	1	9.050e+002
645.335	1	1.141e+003
645.370	1	6.640e+002
645.405	1	8.710e+002
645.440	1	9.460e+002
645.474	1	7.780e+002
645.509	1	1.270e+003
645.544	1	9.730e+002
645.579	1	1.049e+003
645.614	1	5.840e+002
645.649	1	9.680e+002
645.684	1	1.042e+003
645.719	1	8.030e+002
645.754	1	9.710e+002
645.788	1	9.880e+002
645.823	1	1.015e+003
645.858	1	1.035e+003
645.893	1	6.840e+002
645.928	1	9.650e+002
645.963	1	6.980e+002
645.998	1	6.290e+002
646.033	1	5.880e+002
646.067	1	1.160e+003
646.102	1	8.100e+002
646.137	1	6.090e+002
646.172	1	1.188e+003
646.207	1	8.880e+002
646.242	1	9.680e+002
646.277	1	7.610e+002
646.312	1	7.870e+002
646.347	1	8.950e+002
646.381	1	9.170e+002
646.416	1	1.170e+003
646.451	1	1.000e+003
646.486	1	1.069e+003
646.521	1	1.233e+003
